date,username,sku,model,quantity,gross_amount,discount_amount,net_amount
2026-07-16,jtanaka611,copilot_ai_credit,claude-sonnet-5,43.758194986,0.437581949,0.236294252,0.201287697
2026-07-16,jtanaka611,copilot_ai_credit,gpt-5.3-codex,45.39125279,0.453912527,0.245112764,0.208799763
2026-06-25,rokafor612,copilot_ai_credit,claude-sonnet-5,3.457535821,0.034575358,0.029734807,0.004840551
2026-06-26,rokafor612,copilot_ai_credit,claude-4.5-haiku,33.879932332,0.338799323,0.121967756,0.216831567
2026-06-29,rokafor612,copilot_ai_credit,claude-sonnet-5,33.015911672,0.330159116,0.11555569,0.214603426
2026-07-01,rokafor612,copilot_ai_credit,claude-sonnet-5,31.514367018,0.31514367,0.264720682,0.050422988
2026-07-02,rokafor612,copilot_ai_credit,gpt-5.3-codex,39.514773567,0.395147735,0.38724478,0.007902955
2026-07-03,rokafor612,copilot_ai_credit,claude-sonnet-5,18.106084619,0.181060846,0.041643994,0.139416852
2026-07-06,rokafor612,copilot_ai_credit,claude-sonnet-5,1.807651598,0.018076515,0.014099681,0.003976834
2026-07-07,rokafor612,copilot_ai_credit,claude-4.5-haiku,38.948877085,0.38948877,0.346645005,0.042843765
2026-07-14,rokafor612,copilot_ai_credit,claude-sonnet-5,29.443664108,0.294436641,0.270881709,0.023554932
2026-07-14,rokafor612,copilot_ai_credit,gpt-5.3-codex,7.184412945,0.071844129,0.066096598,0.005747531
2026-06-22,oweber613,copilot_ai_credit,claude-sonnet-5,39.249971602,0.392499716,0.282599795,0.109899921
2026-06-22,oweber613,copilot_ai_credit,gpt-5.3-codex,24.748745565,0.247487455,0.178190967,0.069296488
2026-06-23,oweber613,copilot_ai_credit,claude-sonnet-5,42.777777393,0.427777773,0.423499995,0.004277778
2026-06-23,oweber613,copilot_ai_credit,gpt-5.3-codex,13.524377886,0.135243778,0.13389134,0.001352438
2026-06-23,oweber613,copilot_ai_credit,gpt-5.6-sol,37.657261807,0.376572618,0.372806891,0.003765727
2026-06-26,oweber613,copilot_ai_credit,claude-sonnet-5,26.312931408,0.263129314,0.118408191,0.144721123
2026-06-26,oweber613,copilot_ai_credit,claude-opus-4.6,19.859248851,0.198592488,0.089366619,0.109225869
2026-06-30,oweber613,copilot_ai_credit,claude-sonnet-5,34.080895041,0.34080895,0.109058864,0.231750086
2026-07-06,oweber613,copilot_ai_credit,claude-sonnet-5,45.235730055,0.4523573,0.298555818,0.153801482
2026-07-06,oweber613,copilot_ai_credit,claude-4.5-haiku,33.283578236,0.332835782,0.219671616,0.113164166
2026-07-10,oweber613,copilot_ai_credit,claude-sonnet-5,4.883642885,0.048836428,0.045906242,0.002930186
2026-07-10,oweber613,copilot_ai_credit,claude-opus-4.6,0.81148969,0.008114896,0.007628002,0.000486894
2026-07-10,oweber613,copilot_ai_credit,gpt-5.3-codex,2.286123279,0.022861232,0.021489558,0.001371674
2026-07-11,oweber613,copilot_ai_credit,claude-sonnet-5,22.897391486,0.228973914,0.224394435,0.004579479
2026-07-13,oweber613,copilot_ai_credit,claude-sonnet-5,14.075779919,0.140757799,0.122459285,0.018298514
2026-07-14,oweber613,copilot_ai_credit,claude-sonnet-5,8.512156908,0.085121569,0.035751058,0.049370511
2026-07-16,oweber613,copilot_ai_credit,claude-sonnet-5,45.115089658,0.451150896,0.21655243,0.234598466
2026-07-16,oweber613,copilot_ai_credit,claude-opus-4.6,37.298443932,0.372984439,0.17903253,0.193951909
2026-06-22,zpetrov,copilot_ai_credit,claude-sonnet-5,28.959883456,0.289598834,0.063711743,0.225887091
2026-06-26,zpetrov,copilot_ai_credit,gpt-5.6-sol,20.337438439,0.203374384,0.046776108,0.156598276
2026-06-28,zpetrov,copilot_ai_credit,claude-sonnet-5,1.677241255,0.016772412,0.003354482,0.01341793
2026-07-09,zpetrov,copilot_ai_credit,claude-sonnet-5,25.554852639,0.255548526,0.066442616,0.18910591
2026-07-09,zpetrov,copilot_ai_credit,claude-opus-4.6,30.117045422,0.301170454,0.078304318,0.222866136
2026-07-10,zpetrov,copilot_ai_credit,claude-opus-4.6,8.591231782,0.085912317,0.068729853,0.017182464
2026-07-10,zpetrov,copilot_ai_credit,gpt-5.6-sol,37.538441959,0.375384419,0.300307535,0.075076884
2026-07-13,zpetrov,copilot_ai_credit,claude-sonnet-5,41.539980177,0.415399801,0.22846989,0.186929911
2026-07-13,zpetrov,copilot_ai_credit,claude-opus-4.6,35.480496515,0.354804965,0.19514273,0.159662235
2026-07-13,zpetrov,copilot_ai_credit,gpt-5.3-codex,26.165218804,0.261652188,0.143908703,0.117743485
2026-07-17,zpetrov,copilot_ai_credit,claude-sonnet-5,45.333114359,0.453331143,0.104266162,0.349064981
2026-07-17,zpetrov,copilot_ai_credit,claude-4.5-haiku,26.326498021,0.26326498,0.060550945,0.202714035
2026-07-21,zpetrov,copilot_ai_credit,claude-sonnet-5,33.707099501,0.337070995,0.310105315,0.02696568
2026-06-25,piqbal617,copilot_ai_credit,claude-opus-4.6,3.10260937,0.031026093,0.015513046,0.015513047
2026-06-30,piqbal617,copilot_ai_credit,claude-sonnet-5,43.263294566,0.432632945,0.086526589,0.346106356
2026-07-07,piqbal617,copilot_ai_credit,gpt-5.6-sol,9.197732214,0.091977322,0.089218002,0.00275932
2026-07-08,piqbal617,copilot_ai_credit,claude-sonnet-5,37.774356994,0.377743569,0.260643062,0.117100507
2026-07-16,piqbal617,copilot_ai_credit,claude-sonnet-5,31.16534457,0.311653445,0.271138497,0.040514948
2026-07-16,piqbal617,copilot_ai_credit,claude-opus-4.6,18.377464492,0.183774644,0.15988394,0.023890704
2026-07-21,piqbal617,copilot_ai_credit,claude-sonnet-5,29.819047097,0.29819047,0.220660947,0.077529523
2026-07-21,piqbal617,copilot_ai_credit,claude-opus-4.6,5.588312167,0.055883121,0.041353509,0.014529612
2026-07-21,piqbal617,copilot_ai_credit,gpt-5.3-codex,3.824682626,0.038246826,0.028302651,0.009944175
2026-06-22,lbianchi618,copilot_ai_credit,claude-sonnet-5,31.694343243,0.316943432,0.091913595,0.225029837
2026-06-23,lbianchi618,copilot_ai_credit,claude-sonnet-5,1.374231432,0.013742314,0.009069927,0.004672387
2026-06-25,lbianchi618,copilot_ai_credit,claude-sonnet-5,18.16470744,0.181647074,0.072658829,0.108988245
2026-06-26,lbianchi618,copilot_ai_credit,claude-sonnet-5,28.979838211,0.289798382,0.214450802,0.07534758
2026-06-26,lbianchi618,copilot_ai_credit,claude-opus-4.6,41.462643835,0.414626438,0.306823564,0.107802874
2026-06-26,lbianchi618,copilot_ai_credit,gpt-5.3-codex,6.408358681,0.064083586,0.047421853,0.016661733
2026-06-28,lbianchi618,copilot_ai_credit,claude-sonnet-5,0.854335506,0.008543355,0.007432718,0.001110637
2026-06-28,lbianchi618,copilot_ai_credit,claude-opus-4.6,16.557716433,0.165577164,0.144052132,0.021525032
2026-06-28,lbianchi618,copilot_ai_credit,gpt-5.6-sol,25.564361531,0.255643615,0.222409945,0.03323367
2026-07-01,lbianchi618,copilot_ai_credit,claude-sonnet-5,14.329980243,0.143299802,0.093144871,0.050154931
2026-07-01,lbianchi618,copilot_ai_credit,claude-opus-4.6,40.031906818,0.400319068,0.260207394,0.140111674
2026-07-01,lbianchi618,copilot_ai_credit,gpt-5.6-sol,29.924097824,0.299240978,0.194506635,0.104734343
2026-07-03,lbianchi618,copilot_ai_credit,claude-sonnet-5,2.958636898,0.029586368,0.027515322,0.002071046
2026-07-03,lbianchi618,copilot_ai_credit,claude-opus-4.6,30.973278079,0.30973278,0.288051485,0.021681295
2026-07-08,lbianchi618,copilot_ai_credit,claude-sonnet-5,27.80178674,0.278017867,0.230754829,0.047263038
2026-07-08,lbianchi618,copilot_ai_credit,claude-opus-4.6,8.446249668,0.084462496,0.070103871,0.014358625
2026-07-10,lbianchi618,copilot_ai_credit,claude-sonnet-5,28.297093515,0.282970935,0.101869536,0.181101399
2026-07-13,lbianchi618,copilot_ai_credit,claude-sonnet-5,15.334942271,0.153349422,0.147215445,0.006133977
2026-07-13,lbianchi618,copilot_ai_credit,claude-opus-4.6,37.920442377,0.379204423,0.364036246,0.015168177
2026-07-17,lbianchi618,copilot_ai_credit,claude-sonnet-5,8.356018145,0.083560181,0.060998932,0.022561249
2026-07-17,lbianchi618,copilot_ai_credit,claude-opus-4.6,8.708923761,0.087089237,0.063575143,0.023514094
2026-07-21,lbianchi618,copilot_ai_credit,claude-sonnet-5,35.730397929,0.357303979,0.235820626,0.121483353
2026-07-21,lbianchi618,copilot_ai_credit,claude-opus-4.6,7.025452707,0.070254527,0.046367987,0.02388654
2026-07-21,lbianchi618,copilot_ai_credit,gpt-5.6-sol,10.122448373,0.101224483,0.066808158,0.034416325
2026-06-22,wlarsen,copilot_ai_credit,claude-sonnet-5,34.549641702,0.345496417,0.335131524,0.010364893
2026-06-23,wlarsen,copilot_ai_credit,claude-4.5-haiku,12.215733472,0.122157334,0.08062384,0.041533494
2026-06-24,wlarsen,copilot_ai_credit,claude-sonnet-5,33.352544996,0.333525449,0.103392889,0.23013256
2026-06-24,wlarsen,copilot_ai_credit,gpt-5.3-codex,23.919792776,0.239197927,0.074151357,0.16504657
2026-06-24,wlarsen,copilot_ai_credit,gpt-5.6-sol,27.171393861,0.271713938,0.08423132,0.187482618
2026-06-24,wlarsen,copilot_ai_credit,claude-4.5-haiku,36.829676483,0.368296764,0.114171996,0.254124768
2026-06-25,wlarsen,copilot_ai_credit,claude-sonnet-5,38.702162806,0.387021628,0.305747086,0.081274542
2026-06-25,wlarsen,copilot_ai_credit,claude-opus-4.6,9.079666067,0.09079666,0.071729361,0.019067299
2026-06-26,wlarsen,copilot_ai_credit,claude-4.5-haiku,18.617237005,0.18617237,0.067022053,0.119150317
2026-06-27,wlarsen,copilot_ai_credit,claude-sonnet-5,26.750785056,0.26750785,0.05350157,0.21400628
2026-06-28,wlarsen,copilot_ai_credit,claude-sonnet-5,26.822059396,0.268220593,0.104606031,0.163614562
2026-06-28,wlarsen,copilot_ai_credit,claude-opus-4.6,9.934139866,0.099341398,0.038743145,0.060598253
2026-06-29,wlarsen,copilot_ai_credit,claude-sonnet-5,37.172425915,0.371724259,0.074344851,0.297379408
2026-06-29,wlarsen,copilot_ai_credit,claude-opus-4.6,40.946242366,0.409462423,0.081892484,0.327569939
2026-06-29,wlarsen,copilot_ai_credit,gpt-5.3-codex,11.696122069,0.11696122,0.023392244,0.093568976
2026-07-01,wlarsen,copilot_ai_credit,claude-sonnet-5,42.055092174,0.420550921,0.218686478,0.201864443
2026-07-01,wlarsen,copilot_ai_credit,gpt-5.3-codex,33.431215067,0.33431215,0.173842318,0.160469832
2026-07-01,wlarsen,copilot_ai_credit,claude-4.5-haiku,10.308374408,0.103083744,0.053603546,0.049480198
2026-07-02,wlarsen,copilot_ai_credit,claude-sonnet-5,2.215201649,0.022152016,0.010854487,0.011297529
2026-07-03,wlarsen,copilot_ai_credit,claude-sonnet-5,3.830226752,0.038302267,0.012256725,0.026045542
2026-07-03,wlarsen,copilot_ai_credit,claude-opus-4.6,37.499372232,0.374993722,0.119997991,0.254995731
2026-07-06,wlarsen,copilot_ai_credit,claude-opus-4.6,24.405482951,0.244054829,0.148873445,0.095181384
2026-07-06,wlarsen,copilot_ai_credit,gpt-5.3-codex,41.831041891,0.418310418,0.255169354,0.163141064
2026-07-07,wlarsen,copilot_ai_credit,claude-4.5-haiku,27.55599359,0.275559935,0.093690377,0.181869558
2026-07-08,wlarsen,copilot_ai_credit,claude-sonnet-5,10.184437576,0.101844375,0.0651804,0.036663975
2026-07-09,wlarsen,copilot_ai_credit,claude-sonnet-5,31.733296755,0.317332967,0.218959747,0.09837322
2026-07-10,wlarsen,copilot_ai_credit,gpt-5.3-codex,18.420346099,0.18420346,0.073681384,0.110522076
2026-07-10,wlarsen,copilot_ai_credit,claude-4.5-haiku,10.511052389,0.105110523,0.042044209,0.063066314
2026-07-13,wlarsen,copilot_ai_credit,claude-sonnet-5,27.737245415,0.277372454,0.163649747,0.113722707
2026-07-13,wlarsen,copilot_ai_credit,claude-opus-4.6,23.618264873,0.236182648,0.139347762,0.096834886
2026-07-14,wlarsen,copilot_ai_credit,claude-opus-4.6,38.839315553,0.388393155,0.174776919,0.213616236
2026-07-14,wlarsen,copilot_ai_credit,gpt-5.3-codex,10.083515648,0.100835156,0.04537582,0.055459336
2026-07-14,wlarsen,copilot_ai_credit,gpt-5.6-sol,25.179236759,0.251792367,0.113306565,0.138485802
2026-07-15,wlarsen,copilot_ai_credit,gpt-5.3-codex,43.922973815,0.439229738,0.325030006,0.114199732
2026-07-16,wlarsen,copilot_ai_credit,claude-sonnet-5,21.186568606,0.211865686,0.086864931,0.125000755
2026-07-16,wlarsen,copilot_ai_credit,claude-opus-4.6,20.280258897,0.202802588,0.083149061,0.119653527
2026-07-16,wlarsen,copilot_ai_credit,gpt-5.3-codex,17.173314709,0.171733147,0.07041059,0.101322557
2026-07-17,wlarsen,copilot_ai_credit,claude-sonnet-5,13.370751682,0.133707516,0.048134705,0.085572811
2026-07-17,wlarsen,copilot_ai_credit,claude-opus-4.6,2.934810835,0.029348108,0.010565318,0.01878279
2026-07-20,wlarsen,copilot_ai_credit,claude-opus-4.6,38.223723564,0.382237235,0.168184383,0.214052852
2026-06-22,nmoreau620,copilot_ai_credit,claude-sonnet-5,24.439034243,0.244390342,0.19306837,0.051321972
2026-06-22,nmoreau620,copilot_ai_credit,claude-opus-4.6,42.033007745,0.420330077,0.33206076,0.088269317
2026-06-23,nmoreau620,copilot_ai_credit,claude-sonnet-5,40.04022615,0.400402261,0.10810861,0.292293651
2026-06-23,nmoreau620,copilot_ai_credit,claude-opus-4.6,6.990581098,0.06990581,0.018874568,0.051031242
2026-06-23,nmoreau620,copilot_ai_credit,claude-4.5-haiku,33.062657211,0.330626572,0.089269174,0.241357398
2026-06-24,nmoreau620,copilot_ai_credit,claude-sonnet-5,43.097698334,0.430976983,0.331852276,0.099124707
2026-06-24,nmoreau620,copilot_ai_credit,claude-opus-4.6,19.78020193,0.197802019,0.152307554,0.045494465
2026-06-25,nmoreau620,copilot_ai_credit,claude-sonnet-5,1.049899389,0.010498993,0.002729738,0.007769255
2026-06-26,nmoreau620,copilot_ai_credit,claude-opus-4.6,26.516779083,0.26516779,0.235999333,0.029168457
2026-07-02,nmoreau620,copilot_ai_credit,claude-sonnet-5,37.709018383,0.377090183,0.211170502,0.165919681
2026-07-02,nmoreau620,copilot_ai_credit,gpt-5.6-sol,11.535696927,0.115356969,0.064599902,0.050757067
2026-07-03,nmoreau620,copilot_ai_credit,claude-sonnet-5,7.715160627,0.077151606,0.050148543,0.027003063
2026-07-03,nmoreau620,copilot_ai_credit,claude-4.5-haiku,8.713230509,0.087132305,0.056635998,0.030496307
2026-07-06,nmoreau620,copilot_ai_credit,claude-sonnet-5,26.096084658,0.260960846,0.250522412,0.010438434
2026-07-07,nmoreau620,copilot_ai_credit,claude-sonnet-5,20.111832264,0.201118322,0.199107138,0.002011184
2026-07-09,nmoreau620,copilot_ai_credit,claude-sonnet-5,30.110174943,0.301101749,0.240881399,0.06022035
2026-07-09,nmoreau620,copilot_ai_credit,claude-4.5-haiku,3.105003703,0.031050037,0.024840029,0.006210008
2026-07-10,nmoreau620,copilot_ai_credit,claude-sonnet-5,24.676161427,0.246761614,0.145589352,0.101172262
2026-07-13,nmoreau620,copilot_ai_credit,claude-sonnet-5,14.818217847,0.148182178,0.059272871,0.088909307
2026-07-14,nmoreau620,copilot_ai_credit,claude-sonnet-5,7.02585617,0.070258561,0.034426694,0.035831867
2026-07-14,nmoreau620,copilot_ai_credit,claude-opus-4.6,11.488449145,0.114884491,0.0562934,0.058591091
2026-07-14,nmoreau620,copilot_ai_credit,gpt-5.3-codex,15.397670213,0.153976702,0.075448583,0.078528119
2026-07-16,nmoreau620,copilot_ai_credit,claude-opus-4.6,44.026531223,0.440265312,0.299380412,0.1408849
2026-07-20,nmoreau620,copilot_ai_credit,gpt-5.3-codex,20.371259544,0.203712595,0.097782045,0.10593055
2026-07-21,nmoreau620,copilot_ai_credit,gpt-5.3-codex,9.902353677,0.099023536,0.026736354,0.072287182
2026-06-22,pfarrell621,copilot_ai_credit,claude-sonnet-5,16.572177563,0.165721775,0.135891855,0.02982992
2026-06-24,pfarrell621,copilot_ai_credit,claude-sonnet-5,31.891215834,0.318912158,0.251940604,0.066971554
2026-06-24,pfarrell621,copilot_ai_credit,claude-opus-4.6,6.156684327,0.061566843,0.048637805,0.012929038
2026-06-26,pfarrell621,copilot_ai_credit,claude-sonnet-5,44.2767887,0.442767887,0.398491098,0.044276789
2026-07-01,pfarrell621,copilot_ai_credit,claude-sonnet-5,8.915541488,0.089155414,0.064191898,0.024963516
2026-07-01,pfarrell621,copilot_ai_credit,claude-opus-4.6,27.47927973,0.274792797,0.197850813,0.076941984
2026-07-02,pfarrell621,copilot_ai_credit,claude-sonnet-5,32.667617653,0.326676176,0.124136946,0.20253923
2026-07-02,pfarrell621,copilot_ai_credit,gpt-5.3-codex,38.452851939,0.384528519,0.146120837,0.238407682
2026-07-02,pfarrell621,copilot_ai_credit,claude-4.5-haiku,43.640294005,0.43640294,0.165833117,0.270569823
2026-07-03,pfarrell621,copilot_ai_credit,claude-sonnet-5,0.925754685,0.009257546,0.008702093,0.000555453
2026-07-04,pfarrell621,copilot_ai_credit,claude-sonnet-5,26.269676764,0.262696767,0.165498963,0.097197804
2026-07-04,pfarrell621,copilot_ai_credit,gpt-5.3-codex,25.620866958,0.256208669,0.161411461,0.094797208
2026-07-06,pfarrell621,copilot_ai_credit,claude-sonnet-5,42.244376544,0.422443765,0.409770452,0.012673313
2026-07-07,pfarrell621,copilot_ai_credit,claude-sonnet-5,36.209028069,0.36209028,0.354848474,0.007241806
2026-07-09,pfarrell621,copilot_ai_credit,claude-sonnet-5,23.492198828,0.234921988,0.136254753,0.098667235
2026-07-10,pfarrell621,copilot_ai_credit,claude-sonnet-5,32.45999569,0.324599956,0.100625986,0.22397397
2026-07-10,pfarrell621,copilot_ai_credit,claude-opus-4.6,27.797885257,0.277978852,0.086173444,0.191805408
2026-07-10,pfarrell621,copilot_ai_credit,gpt-5.3-codex,15.129552576,0.151295525,0.046901612,0.104393913
2026-07-11,pfarrell621,copilot_ai_credit,claude-opus-4.6,12.465884541,0.124658845,0.037397653,0.087261192
2026-07-13,pfarrell621,copilot_ai_credit,claude-sonnet-5,31.016050134,0.310160501,0.065133705,0.245026796
2026-07-13,pfarrell621,copilot_ai_credit,claude-opus-4.6,24.505225797,0.245052257,0.051460973,0.193591284
2026-07-13,pfarrell621,copilot_ai_credit,gpt-5.3-codex,3.253774647,0.032537746,0.006832926,0.02570482
2026-07-13,pfarrell621,copilot_ai_credit,claude-4.5-haiku,38.059821147,0.380598211,0.079925624,0.300672587
2026-07-15,pfarrell621,copilot_ai_credit,claude-sonnet-5,24.204491158,0.242044911,0.142806497,0.099238414
2026-07-15,pfarrell621,copilot_ai_credit,gpt-5.3-codex,13.868384603,0.138683846,0.081823469,0.056860377
2026-07-15,pfarrell621,copilot_ai_credit,gpt-5.6-sol,42.049816269,0.420498162,0.248093915,0.172404247
2026-07-15,pfarrell621,copilot_ai_credit,claude-4.5-haiku,44.298084769,0.442980847,0.261358699,0.181622148
2026-07-17,pfarrell621,copilot_ai_credit,gpt-5.6-sol,3.207879159,0.032078791,0.013473092,0.018605699
2026-07-21,pfarrell621,copilot_ai_credit,claude-opus-4.6,24.797605355,0.247976053,0.121508265,0.126467788
2026-07-21,pfarrell621,copilot_ai_credit,claude-4.5-haiku,0.652621318,0.006526213,0.003197844,0.003328369
2026-06-22,solsen,copilot_ai_credit,gpt-5.6-sol,4.001742829,0.040017428,0.030013071,0.010004357
2026-06-23,solsen,copilot_ai_credit,claude-opus-4.6,43.080729548,0.430807295,0.413575003,0.017232292
2026-06-25,solsen,copilot_ai_credit,claude-sonnet-5,41.135385041,0.41135385,0.32908308,0.08227077
2026-06-25,solsen,copilot_ai_credit,claude-opus-4.6,24.70995747,0.247099574,0.197679659,0.049419915
2026-06-25,solsen,copilot_ai_credit,gpt-5.6-sol,20.651939306,0.206519393,0.165215514,0.041303879
2026-06-30,solsen,copilot_ai_credit,claude-sonnet-5,7.359767933,0.073597679,0.071389748,0.002207931
2026-06-30,solsen,copilot_ai_credit,claude-4.5-haiku,40.472870487,0.404728704,0.392586842,0.012141862
2026-07-01,solsen,copilot_ai_credit,gpt-5.6-sol,9.80599754,0.098059975,0.051971786,0.046088189
2026-07-02,solsen,copilot_ai_credit,gpt-5.3-codex,23.047810439,0.230478104,0.170553796,0.059924308
2026-07-06,solsen,copilot_ai_credit,claude-sonnet-5,27.482672263,0.274826722,0.219861377,0.054965345
2026-07-06,solsen,copilot_ai_credit,claude-opus-4.6,21.417716895,0.214177168,0.171341734,0.042835434
2026-07-06,solsen,copilot_ai_credit,gpt-5.3-codex,26.81796052,0.268179605,0.214543684,0.053635921
2026-07-07,solsen,copilot_ai_credit,claude-sonnet-5,22.84122691,0.228412269,0.066239558,0.162172711
2026-07-07,solsen,copilot_ai_credit,claude-opus-4.6,6.952455719,0.069524557,0.020162121,0.049362436
2026-07-07,solsen,copilot_ai_credit,gpt-5.6-sol,5.190496984,0.051904969,0.015052441,0.036852528
2026-07-08,solsen,copilot_ai_credit,claude-sonnet-5,7.833601613,0.078336016,0.068935694,0.009400322
2026-07-09,solsen,copilot_ai_credit,claude-opus-4.6,43.598964978,0.435989649,0.14823648,0.287753169
2026-07-09,solsen,copilot_ai_credit,claude-4.5-haiku,12.362448293,0.123624482,0.042032323,0.081592159
2026-07-11,solsen,copilot_ai_credit,claude-sonnet-5,12.841722373,0.128417223,0.060356094,0.068061129
2026-07-11,solsen,copilot_ai_credit,gpt-5.6-sol,15.857730959,0.158577309,0.074531335,0.084045974
2026-07-11,solsen,copilot_ai_credit,claude-4.5-haiku,20.962802846,0.209628028,0.098525173,0.111102855
2026-07-15,solsen,copilot_ai_credit,claude-sonnet-5,14.312868211,0.143128682,0.044369891,0.098758791
2026-07-16,solsen,copilot_ai_credit,claude-sonnet-5,8.58318964,0.085831896,0.022316292,0.063515604
2026-07-17,solsen,copilot_ai_credit,claude-opus-4.6,28.682954092,0.28682954,0.283961244,0.002868296
2026-06-22,nnguyen623,copilot_ai_credit,claude-opus-4.6,23.502788189,0.235027881,0.096361431,0.13866645
2026-06-23,nnguyen623,copilot_ai_credit,claude-opus-4.6,42.1234476,0.421234476,0.244315996,0.17691848
2026-06-23,nnguyen623,copilot_ai_credit,gpt-5.3-codex,1.944254953,0.019442549,0.011276678,0.008165871
2026-06-25,nnguyen623,copilot_ai_credit,claude-opus-4.6,3.76673283,0.037667328,0.021093703,0.016573625
2026-06-25,nnguyen623,copilot_ai_credit,gpt-5.3-codex,19.457460437,0.194574604,0.108961778,0.085612826
2026-06-26,nnguyen623,copilot_ai_credit,claude-sonnet-5,19.125396925,0.191253969,0.166390953,0.024863016
2026-06-26,nnguyen623,copilot_ai_credit,claude-opus-4.6,21.01892719,0.210189271,0.182864665,0.027324606
2026-06-26,nnguyen623,copilot_ai_credit,claude-4.5-haiku,8.804593924,0.088045939,0.076599966,0.011445973
2026-07-06,nnguyen623,copilot_ai_credit,claude-sonnet-5,22.396092196,0.223960921,0.201564828,0.022396093
2026-07-06,nnguyen623,copilot_ai_credit,gpt-5.3-codex,2.362555507,0.023625555,0.021262999,0.002362556
2026-07-06,nnguyen623,copilot_ai_credit,claude-4.5-haiku,25.921647404,0.259216474,0.233294826,0.025921648
2026-07-15,nnguyen623,copilot_ai_credit,claude-sonnet-5,17.275333409,0.172753334,0.112289667,0.060463667
2026-07-17,nnguyen623,copilot_ai_credit,claude-sonnet-5,10.906075183,0.109060751,0.067617665,0.041443086
2026-07-17,nnguyen623,copilot_ai_credit,gpt-5.3-codex,1.758873616,0.017588736,0.010905016,0.00668372
2026-07-18,nnguyen623,copilot_ai_credit,claude-sonnet-5,31.430022944,0.314300229,0.062860045,0.251440184
2026-07-18,nnguyen623,copilot_ai_credit,claude-opus-4.6,22.739420984,0.227394209,0.045478841,0.181915368
2026-06-22,obianchi624,copilot_ai_credit,claude-opus-4.6,45.277112727,0.452771127,0.312412077,0.14035905
2026-06-23,obianchi624,copilot_ai_credit,claude-sonnet-5,4.944610167,0.049446101,0.033623348,0.015822753
2026-06-23,obianchi624,copilot_ai_credit,claude-4.5-haiku,39.631182109,0.396311821,0.269492038,0.126819783
2026-06-24,obianchi624,copilot_ai_credit,claude-opus-4.6,6.782084945,0.067820849,0.049509219,0.01831163
2026-06-25,obianchi624,copilot_ai_credit,claude-sonnet-5,12.750481669,0.127504816,0.098178708,0.029326108
2026-06-26,obianchi624,copilot_ai_credit,claude-sonnet-5,8.487021927,0.084870219,0.05431694,0.030553279
2026-06-26,obianchi624,copilot_ai_credit,claude-4.5-haiku,40.126321706,0.401263217,0.256808458,0.144454759
2026-06-29,obianchi624,copilot_ai_credit,gpt-5.6-sol,15.962320347,0.159623203,0.033520872,0.126102331
2026-06-30,obianchi624,copilot_ai_credit,claude-sonnet-5,12.324267048,0.12324267,0.085037442,0.038205228
2026-06-30,obianchi624,copilot_ai_credit,gpt-5.3-codex,10.899519403,0.108995194,0.075206683,0.033788511
2026-07-01,obianchi624,copilot_ai_credit,claude-sonnet-5,4.617974315,0.046179743,0.038790984,0.007388759
2026-07-01,obianchi624,copilot_ai_credit,claude-opus-4.6,35.899775405,0.358997754,0.301558113,0.057439641
2026-07-01,obianchi624,copilot_ai_credit,gpt-5.6-sol,25.762549284,0.257625492,0.216405413,0.041220079
2026-07-02,obianchi624,copilot_ai_credit,claude-sonnet-5,2.50117429,0.025011742,0.019259041,0.005752701
2026-07-02,obianchi624,copilot_ai_credit,gpt-5.3-codex,23.354003373,0.233540033,0.179825825,0.053714208
2026-07-02,obianchi624,copilot_ai_credit,claude-4.5-haiku,17.679876242,0.176798762,0.136135046,0.040663716
2026-07-06,obianchi624,copilot_ai_credit,claude-sonnet-5,31.379849333,0.313798493,0.257314764,0.056483729
2026-07-06,obianchi624,copilot_ai_credit,claude-4.5-haiku,28.030468528,0.280304685,0.229849841,0.050454844
2026-07-10,obianchi624,copilot_ai_credit,claude-sonnet-5,20.198774728,0.201987747,0.15957032,0.042417427
2026-07-10,obianchi624,copilot_ai_credit,gpt-5.3-codex,36.970780794,0.369707807,0.292069167,0.07763864
2026-07-13,obianchi624,copilot_ai_credit,claude-sonnet-5,9.043456916,0.090434569,0.076869383,0.013565186
2026-07-15,obianchi624,copilot_ai_credit,claude-opus-4.6,26.594802071,0.26594802,0.231374777,0.034573243
2026-07-15,obianchi624,copilot_ai_credit,claude-4.5-haiku,28.992185969,0.289921859,0.252232017,0.037689842
2026-07-16,obianchi624,copilot_ai_credit,claude-sonnet-5,21.535949339,0.215359493,0.206745113,0.00861438
2026-07-16,obianchi624,copilot_ai_credit,claude-opus-4.6,35.999892209,0.359998922,0.345598965,0.014399957
2026-07-20,obianchi624,copilot_ai_credit,claude-sonnet-5,44.989299629,0.449892996,0.274434727,0.175458269
2026-07-20,obianchi624,copilot_ai_credit,claude-opus-4.6,29.331927974,0.293319279,0.17892476,0.114394519
2026-07-21,obianchi624,copilot_ai_credit,claude-sonnet-5,6.952596996,0.069525969,0.056316034,0.013209935
2026-06-23,ekovacs,copilot_ai_credit,claude-sonnet-5,6.428805161,0.064288051,0.016072012,0.048216039
2026-06-23,ekovacs,copilot_ai_credit,gpt-5.3-codex,34.079629709,0.340796297,0.085199074,0.255597223
2026-06-23,ekovacs,copilot_ai_credit,claude-4.5-haiku,6.785468552,0.067854685,0.016963671,0.050891014
2026-06-26,ekovacs,copilot_ai_credit,claude-sonnet-5,35.654372517,0.356543725,0.181837299,0.174706426
