date,username,sku,quantity,gross_amount,discount_amount,net_amount,workflow_path
2026-06-25,epetrov388,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-26,epetrov388,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-27,epetrov388,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-28,epetrov388,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,epetrov388,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-30,epetrov388,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-07-01,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-02,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-03,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-04,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-05,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-07,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-08,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-09,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-10,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-11,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-13,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-14,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-15,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-16,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-17,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-18,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-19,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-20,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-21,epetrov388,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-06-22,lhaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-22,lhaas,copilot_ai_credit,32.074426435,0.320744263,0.115467934,0.205276329,
2026-06-23,lhaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-23,lhaas,copilot_ai_credit,76.448705084,0.76448705,0.512206322,0.252280728,
2026-06-24,lhaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-25,lhaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-26,lhaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-27,lhaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-28,lhaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,lhaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-30,lhaas,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-07-01,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-01,lhaas,copilot_ai_credit,33.072505914,0.330725059,0.248043794,0.082681265,
2026-07-02,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-03,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-03,lhaas,copilot_ai_credit,37.7333601,0.377333601,0.196213472,0.181120129,
2026-07-04,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-05,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-07,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-08,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-08,lhaas,copilot_ai_credit,69.110223464,0.691102233,0.345551116,0.345551117,
2026-07-09,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-10,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-10,lhaas,copilot_ai_credit,54.843070548,0.548430704,0.21937228,0.329058424,
2026-07-11,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,lhaas,copilot_ai_credit,44.369726203,0.443697261,0.306151109,0.137546152,
2026-07-13,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-14,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-14,lhaas,copilot_ai_credit,112.48712207,1.124871219,0.877399549,0.24747167,
2026-07-15,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-16,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-17,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-18,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-19,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-20,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-21,lhaas,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-06-22,nnakamura,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-22,nnakamura,copilot_ai_credit,2.702445243,0.027024452,0.020538583,0.006485869,
2026-06-23,nnakamura,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-23,nnakamura,copilot_ai_credit,14.71917883,0.147191788,0.098618497,0.048573291,
2026-06-24,nnakamura,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-25,nnakamura,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-26,nnakamura,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-27,nnakamura,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-28,nnakamura,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-28,nnakamura,copilot_ai_credit,33.263432047,0.332634319,0.066526863,0.266107456,
2026-06-29,nnakamura,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-30,nnakamura,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-30,nnakamura,copilot_ai_credit,42.11787226,0.421178722,0.130565403,0.290613319,
2026-07-01,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-01,nnakamura,copilot_ai_credit,2.726885322,0.027268853,0.014179803,0.01308905,
2026-07-02,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-03,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-04,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-05,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-07,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-07,nnakamura,copilot_ai_credit,28.604838107,0.286048381,0.194512899,0.091535482,
2026-07-08,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-08,nnakamura,copilot_ai_credit,44.549304028,0.44549304,0.423218388,0.022274652,
2026-07-09,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-10,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-11,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-13,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-13,nnakamura,copilot_ai_credit,73.136690644,0.731366905,0.358369782,0.372997123,
2026-07-14,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-15,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-16,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-17,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-17,nnakamura,copilot_ai_credit,14.086815197,0.140868151,0.129598698,0.011269453,
2026-07-18,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-19,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-20,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-20,nnakamura,copilot_ai_credit,48.188946208,0.481889461,0.332503727,0.149385734,
2026-07-21,nnakamura,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-06-22,tkim391,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-23,tkim391,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-24,tkim391,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-25,tkim391,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-26,tkim391,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-26,tkim391,copilot_ai_credit,13.308500503,0.133085005,0.110460554,0.022624451,
2026-06-27,tkim391,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-28,tkim391,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,tkim391,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,tkim391,copilot_ai_credit,42.621979824,0.426219797,0.200323303,0.225896494,
2026-06-30,tkim391,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-07-01,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-02,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-03,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-04,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-05,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-05,tkim391,copilot_ai_credit,27.092842687,0.270928426,0.159847771,0.111080655,
2026-07-06,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,tkim391,copilot_ai_credit,67.205547279,0.672055471,0.551085485,0.120969986,
2026-07-07,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-07,tkim391,copilot_ai_credit,13.669609446,0.136696094,0.133962172,0.002733922,
2026-07-08,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-09,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-10,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-10,tkim391,copilot_ai_credit,9.345608893,0.093456088,0.057942774,0.035513314,
2026-07-11,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,tkim391,copilot_ai_credit,14.664263953,0.146642639,0.063056334,0.083586305,
2026-07-13,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-13,tkim391,copilot_ai_credit,47.686711037,0.47686711,0.281351594,0.195515516,
2026-07-14,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-14,tkim391,copilot_ai_credit,7.781318444,0.077813184,0.066141206,0.011671978,
2026-07-15,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-15,tkim391,copilot_ai_credit,15.116529781,0.151165297,0.105815707,0.04534959,
2026-07-16,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-16,tkim391,copilot_ai_credit,39.274747166,0.392747471,0.239575957,0.153171514,
2026-07-17,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-17,tkim391,copilot_ai_credit,53.631895505,0.536318954,0.412965593,0.123353361,
2026-07-18,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-19,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-20,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-21,tkim391,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-06-22,kolsen,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-22,kolsen,copilot_ai_credit,66.555259324,0.665552592,0.292843139,0.372709453,
2026-06-23,kolsen,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-24,kolsen,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-24,kolsen,copilot_ai_credit,39.918710104,0.3991871,0.359268389,0.039918711,
2026-06-25,kolsen,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-25,kolsen,copilot_ai_credit,21.100924331,0.211009243,0.137156007,0.073853236,
2026-06-26,kolsen,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-27,kolsen,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-27,kolsen,copilot_ai_credit,26.924015367,0.269240153,0.086156848,0.183083305,
2026-06-28,kolsen,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-28,kolsen,copilot_ai_credit,74.476516198,0.744765161,0.171295985,0.573469176,
2026-06-29,kolsen,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-30,kolsen,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-30,kolsen,copilot_ai_credit,44.750166037,0.447501659,0.093975347,0.353526312,
2026-07-01,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-01,kolsen,copilot_ai_credit,18.974491152,0.189744911,0.130923988,0.058820923,
2026-07-02,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-02,kolsen,copilot_ai_credit,135.448672458,1.354486723,0.446980617,0.907506106,
2026-07-03,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-04,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-04,kolsen,copilot_ai_credit,25.71044201,0.25710442,0.102841768,0.154262652,
2026-07-05,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,kolsen,copilot_ai_credit,11.091622356,0.110916223,0.028838217,0.082078006,
2026-07-07,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-07,kolsen,copilot_ai_credit,42.209916655,0.422099166,0.249038507,0.173060659,
2026-07-08,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-08,kolsen,copilot_ai_credit,46.491209365,0.464912092,0.455613849,0.009298243,
2026-07-09,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-10,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-10,kolsen,copilot_ai_credit,45.014142551,0.450141425,0.144045255,0.30609617,
2026-07-11,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-11,kolsen,copilot_ai_credit,2.835885142,0.028358851,0.005955358,0.022403493,
2026-07-12,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-13,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-13,kolsen,copilot_ai_credit,5.544018838,0.055440188,0.022730477,0.032709711,
2026-07-14,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-14,kolsen,copilot_ai_credit,3.809427102,0.038094271,0.018666192,0.019428079,
2026-07-15,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-16,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-17,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-17,kolsen,copilot_ai_credit,61.602070297,0.616020701,0.184806208,0.431214493,
2026-07-18,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-19,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-20,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-21,kolsen,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-06-22,miqbal,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-23,miqbal,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-24,miqbal,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-25,miqbal,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-26,miqbal,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-27,miqbal,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-27,miqbal,copilot_ai_credit,35.867720786,0.358677207,0.286941765,0.071735442,
2026-06-28,miqbal,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,miqbal,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,miqbal,copilot_ai_credit,56.081892275,0.560818922,0.128988352,0.43183057,
2026-06-30,miqbal,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-07-01,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-02,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-03,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-04,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-05,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-07,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-08,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-09,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-10,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-11,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-13,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-14,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-15,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-15,miqbal,copilot_ai_credit,66.791972316,0.667919723,0.587769355,0.080150368,
2026-07-16,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-17,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-18,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-18,miqbal,copilot_ai_credit,25.910566528,0.259105665,0.191738192,0.067367473,
2026-07-19,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-20,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-20,miqbal,copilot_ai_credit,44.567591329,0.445675913,0.343170453,0.10250546,
2026-07-21,miqbal,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-06-22,tiqbal394,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-23,tiqbal394,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-24,tiqbal394,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-25,tiqbal394,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-26,tiqbal394,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-27,tiqbal394,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-28,tiqbal394,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,tiqbal394,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-30,tiqbal394,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-07-01,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-02,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-03,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-04,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-05,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-07,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-08,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-09,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-10,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-11,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-13,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-14,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-15,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-16,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-17,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-18,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-19,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-20,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-21,tiqbal394,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-06-22,lfischer395,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-22,lfischer395,copilot_ai_credit,17.990488577,0.179904885,0.062966709,0.116938176,
2026-06-23,lfischer395,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-23,lfischer395,copilot_ai_credit,77.295856754,0.772958566,0.672473951,0.100484615,
2026-06-24,lfischer395,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-24,lfischer395,copilot_ai_credit,104.349210619,1.043492104,0.459136524,0.58435558,
2026-06-25,lfischer395,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-25,lfischer395,copilot_ai_credit,62.196865318,0.621968652,0.205249654,0.416718998,
2026-06-26,lfischer395,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-27,lfischer395,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-28,lfischer395,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,lfischer395,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,lfischer395,copilot_ai_credit,53.369329832,0.533693297,0.144097189,0.389596108,
2026-06-30,lfischer395,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-07-01,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-01,lfischer395,copilot_ai_credit,20.88560665,0.208856066,0.060568259,0.148287807,
2026-07-02,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-02,lfischer395,copilot_ai_credit,12.11048359,0.121104835,0.073873949,0.047230886,
2026-07-03,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-04,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-05,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,lfischer395,copilot_ai_credit,43.863522862,0.438635228,0.140363272,0.298271956,
2026-07-07,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-07,lfischer395,copilot_ai_credit,65.902508063,0.659025079,0.474498056,0.184527023,
2026-07-08,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-09,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-09,lfischer395,copilot_ai_credit,25.542642436,0.255426424,0.247763631,0.007662793,
2026-07-10,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-11,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-12,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-13,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-13,lfischer395,copilot_ai_credit,68.924734722,0.689247345,0.565182821,0.124064524,
2026-07-14,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-14,lfischer395,copilot_ai_credit,52.053738589,0.520537385,0.484099766,0.036437619,
2026-07-15,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-15,lfischer395,copilot_ai_credit,42.663964442,0.426639643,0.298647749,0.127991894,
2026-07-16,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-17,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-18,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-19,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-20,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-21,lfischer395,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-21,lfischer395,copilot_ai_credit,73.335163843,0.733351638,0.271340105,0.462011533,
2026-06-22,esilva396,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-23,esilva396,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-23,esilva396,copilot_ai_credit,35.825647655,0.358256476,0.322430828,0.035825648,
2026-06-24,esilva396,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-25,esilva396,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-25,esilva396,copilot_ai_credit,20.940265887,0.209402658,0.14658186,0.062820798,
2026-06-26,esilva396,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-26,esilva396,copilot_ai_credit,25.413974765,0.254139747,0.076241924,0.177897823,
2026-06-27,esilva396,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-28,esilva396,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,esilva396,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-29,esilva396,copilot_ai_credit,30.164160829,0.301641606,0.108590977,0.193050629,
2026-06-30,esilva396,copilot_for_business,0.033333333,0.633333333,0,0.633333333,
2026-06-30,esilva396,copilot_ai_credit,13.987551126,0.139875511,0.076931531,0.06294398,
2026-07-01,esilva396,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-01,esilva396,copilot_ai_credit,17.284692307,0.172846923,0.103708153,0.06913877,
2026-07-02,esilva396,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-03,esilva396,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-04,esilva396,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-05,esilva396,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,esilva396,copilot_for_business,0.032258064,0.612903225,0,0.612903225,
2026-07-06,esilva396,copilot_ai_credit,26.576097477,0.265760974,0.09833156,0.167429414,
