"date","username","product","sku","model","quantity","unit_type","applied_cost_per_quantity","gross_amount","discount_amount","net_amount","total_monthly_quota","organization","repository","cost_center_name","aic_quantity","aic_gross_amount"
"2026-06-17","FifkaJ","copilot","copilot_ai_credit","GPT-5.3-Codex","0.593425","ai-credits","0.01","0.00593425","0","0.00593425","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","azor-ahai23","copilot","copilot_ai_credit","GPT-5.3-Codex","5.19925","ai-credits","0.01","0.0519925","0","0.0519925","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","vojtechpavluRB","copilot","copilot_ai_credit","GPT-5.3-Codex","4.73956","ai-credits","0.01","0.0473956","0","0.0473956","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","LukasHavl","copilot","copilot_ai_credit","GPT-5.3-Codex","0.341425","ai-credits","0.01","0.00341425","0","0.00341425","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","vannaRB","copilot","copilot_ai_credit","GPT-5.3-Codex","0.405825","ai-credits","0.01","0.00405825","0","0.00405825","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","vladimirmartinovsky","copilot","copilot_ai_credit","GPT-5.3-Codex","0.394625","ai-credits","0.01","0.00394625","0","0.00394625","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","WZHARLA","copilot","copilot_ai_credit","GPT-5.3-Codex","0.492625","ai-credits","0.01","0.00492625","0","0.00492625","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","SimonSloup","copilot","copilot_ai_credit","GPT-5.3-Codex","0.5782","ai-credits","0.01","0.005782","0","0.005782","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","tvitasek-rl","copilot","copilot_ai_credit","GPT-5.3-Codex","0.6937","ai-credits","0.01","0.006937","0","0.006937","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","valentin-rb","copilot","copilot_ai_credit","GPT-5.3-Codex","1.975225","ai-credits","0.01","0.01975225","0","0.01975225","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","radekzmeskalrb","copilot","copilot_ai_credit","GPT-5.3-Codex","0.504175","ai-credits","0.01","0.00504175","0","0.00504175","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","JakubMusil01","copilot","copilot_ai_credit","GPT-5.3-Codex","0.690725","ai-credits","0.01","0.00690725","0","0.00690725","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","frantisekbednar","copilot","copilot_ai_credit","GPT-5.3-Codex","0.644","ai-credits","0.01","0.00644","0","0.00644","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","taveria","copilot","copilot_ai_credit","GPT-5.3-Codex","1.657075","ai-credits","0.01","0.01657075","0","0.01657075","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","Tomas-Rydl","copilot","copilot_ai_credit","GPT-5.3-Codex","0.579775","ai-credits","0.01","0.00579775","0","0.00579775","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","TomasRBCZ","copilot","copilot_ai_credit","GPT-5.3-Codex","0.734125","ai-credits","0.01","0.00734125","0","0.00734125","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","RadekRLCZ","copilot","copilot_ai_credit","GPT-5.3-Codex","22.527995","ai-credits","0.01","0.22527995","0","0.22527995","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","radovanrbcz","copilot","copilot_ai_credit","GPT-5.3-Codex","2.5214","ai-credits","0.01","0.025214","0","0.025214","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","vasatko1976","copilot","copilot_ai_credit","GPT-5.3-Codex","1.923425","ai-credits","0.01","0.01923425","0","0.01923425","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","ZdenekSlezak","copilot","copilot_ai_credit","GPT-5.3-Codex","0.384825","ai-credits","0.01","0.00384825","0","0.00384825","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","lenkaburyova","copilot","copilot_ai_credit","GPT-5.3-Codex","0.499625","ai-credits","0.01","0.00499625","0","0.00499625","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","pstrasakova","copilot","copilot_ai_credit","GPT-5.3-Codex","1.4658","ai-credits","0.01","0.014658","0","0.014658","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","luborzoufal","copilot","copilot_ai_credit","GPT-5.3-Codex","2.4052","ai-credits","0.01","0.024052","0","0.024052","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","RadekJrb","copilot","copilot_ai_credit","GPT-5.3-Codex","0.681625","ai-credits","0.01","0.00681625","0","0.00681625","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","sehnalj","copilot","copilot_ai_credit","GPT-5.3-Codex","0.54495","ai-credits","0.01","0.0054495","0","0.0054495","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","sytensky","copilot","copilot_ai_credit","GPT-5.3-Codex","57.556345","ai-credits","0.01","0.57556345","0","0.57556345","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","cza51057e","copilot","copilot_ai_credit","GPT-5.3-Codex","15.296505","ai-credits","0.01","0.15296505","0","0.15296505","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","wzhmko","copilot","copilot_ai_credit","GPT-5.3-Codex","2.222955","ai-credits","0.01","0.02222955","0","0.02222955","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","KSklibaRBCZ","copilot","copilot_ai_credit","GPT-5.3-Codex","0.7532","ai-credits","0.01","0.007532","0","0.007532","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","danadudova1","copilot","copilot_ai_credit","GPT-5.3-Codex","2.793","ai-credits","0.01","0.02793","0","0.02793","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","RichardKlem-RBCZ","copilot","copilot_ai_credit","GPT-5.3-Codex","46.597775","ai-credits","0.01","0.46597775","0","0.46597775","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","stepanbes","copilot","copilot_ai_credit","GPT-5.3-Codex","1.309","ai-credits","0.01","0.01309","0","0.01309","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","janhonkysrb","copilot","copilot_ai_credit","GPT-5.4","29.00155","ai-credits","0.01","0.2900155","0","0.2900155","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","ondrejzachrb","copilot","copilot_ai_credit","GPT-5.4","146.06235","ai-credits","0.01","1.4606235","0","1.4606235","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","votavap6","copilot","copilot_ai_credit","GPT-5.4","43.76795","ai-credits","0.01","0.4376795","0","0.4376795","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","ondrejkazda","copilot","copilot_ai_credit","GPT-5.4","28.02525","ai-credits","0.01","0.2802525","0","0.2802525","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","Clanker-rbcz","copilot","copilot_ai_credit","GPT-5.4","50.81355","ai-credits","0.01","0.5081355","0","0.5081355","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","Frantiska112","copilot","copilot_ai_credit","GPT-5.4","111.0524","ai-credits","0.01","1.110524","0","1.110524","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","vohankajir","copilot","copilot_ai_credit","GPT-5.4","185.5631","ai-credits","0.01","1.855631","0","1.855631","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","IgorN10r","copilot","copilot_ai_credit","GPT-5.4","19.51445","ai-credits","0.01","0.1951445","0","0.1951445","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","Martin-Stach-RBCZ","copilot","copilot_ai_credit","GPT-5.4","14.1048","ai-credits","0.01","0.141048","0","0.141048","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","quasicoherentsheaf","copilot","copilot_ai_credit","GPT-5.4","21.89145","ai-credits","0.01","0.2189145","0","0.2189145","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","Julie-Alex-RBCZ","copilot","copilot_ai_credit","GPT-5.4","192.12935","ai-credits","0.01","1.9212935","0","1.9212935","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","masiardavid","copilot","copilot_ai_credit","GPT-5.4","241.68145","ai-credits","0.01","2.4168145","0","2.4168145","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","petrzelenka-art","copilot","copilot_ai_credit","GPT-5.4","147.5844","ai-credits","0.01","1.475844","0","1.475844","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","TomasRBCZ","copilot","copilot_ai_credit","GPT-5.4","203.58165","ai-credits","0.01","2.0358165","0","2.0358165","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","Tomas-Rydl","copilot","copilot_ai_credit","GPT-5.4","220.9791","ai-credits","0.01","2.209791","0.0140845","2.1957065","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","emmer-arch","copilot","copilot_ai_credit","GPT-5.4","6.35325","ai-credits","0.01","0.0635325","0","0.0635325","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","Ammon444","copilot","copilot_ai_credit","GPT-5.4","5565.65555","ai-credits","0.01","55.6565555","0","55.6565555","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","smiidj","copilot","copilot_ai_credit","GPT-5.4 mini","3.13227","ai-credits","0.01","0.0313227","0","0.0313227","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","matyasmarek99","copilot","copilot_ai_credit","GPT-5.4 mini","52.296975","ai-credits","0.01","0.52296975","0","0.52296975","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","azor-ahai23","copilot","copilot_ai_credit","GPT-5.4 mini","0.46032","ai-credits","0.01","0.0046032","0","0.0046032","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","RAIFJames","copilot","copilot_ai_credit","GPT-5.4 mini","50.74089","ai-credits","0.01","0.5074089","0","0.5074089","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","MichalPanenka","copilot","copilot_ai_credit","GPT-5.5","468.9768","ai-credits","0.01","4.689768","0","4.689768","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","styblikmarek","copilot","copilot_ai_credit","GPT-5.5","170.3224","ai-credits","0.01","1.703224","0.279333","1.423891","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","martinpokornyrl","copilot","copilot_ai_credit","GPT-5.5","650.8138","ai-credits","0.01","6.508138","0","6.508138","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","JakubMusil01","copilot","copilot_ai_credit","GPT-5.5","8.391","ai-credits","0.01","0.08391","0","0.08391","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","SonaVyh","copilot","copilot_ai_credit","GPT-5.5","76.7555","ai-credits","0.01","0.767555","0","0.767555","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","sitart-rb","copilot","copilot_ai_credit","GPT-5.5","1152.6437","ai-credits","0.01","11.526437","0","11.526437","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","RichardKlem-RBCZ","copilot","copilot_ai_credit","GPT-5.5","1464.2914","ai-credits","0.01","14.642914","0","14.642914","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","vannaRB","copilot","copilot_ai_credit","GPT-5.5","333.2957","ai-credits","0.01","3.332957","0","3.332957","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","jenmatko","copilot","copilot_ai_credit","GPT-5.5","1023.7723","ai-credits","0.01","10.237723","0","10.237723","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","sliorbcz","copilot","copilot_ai_credit","GPT-5.5","738.7709","ai-credits","0.01","7.387709","0","7.387709","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","ZdenekSlezak","copilot","copilot_ai_credit","GPT-5.5","1063.7535","ai-credits","0.01","10.637535","0.088141","10.549394","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","pavel-valenta-rb","copilot","copilot_ai_credit","GPT-5.5","13.6217","ai-credits","0.01","0.136217","0","0.136217","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","Ammon444","copilot","copilot_ai_credit","GPT-5.5","759.1398","ai-credits","0.01","7.591398","0","7.591398","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","karel-ha-raiffeisen","copilot","copilot_ai_credit","GPT-5.5","338.6628","ai-credits","0.01","3.386628","0","3.386628","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","FabianParisi","copilot","copilot_ai_credit","GPT-5.5","5827.2367","ai-credits","0.01","58.272367","0","58.272367","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","TadeasPirich","copilot","copilot_ai_credit","GPT-5.5","192.2608","ai-credits","0.01","1.922608","0","1.922608","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","mikucer","copilot","copilot_ai_credit","GPT-5.5","748.8624","ai-credits","0.01","7.488624","0.10568","7.382944","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","vojtech-hlava","copilot","copilot_ai_credit","GPT-5.5","79.9225","ai-credits","0.01","0.799225","0","0.799225","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","RaiffeisenJiriC","copilot","copilot_ai_credit","GPT-5.5","4873.6424","ai-credits","0.01","48.736424","1.490138","47.246286","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","karel-spalenka","copilot","copilot_ai_credit","GPT-5.5","331.4109","ai-credits","0.01","3.314109","0","3.314109","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","RAIFJames","copilot","copilot_ai_credit","GPT-5.5","527.352","ai-credits","0.01","5.27352","0.184241","5.089279","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","vaclav-kaderabek","copilot","copilot_ai_credit","Gemini 2.5 Pro","1.722625","ai-credits","0.01","0.01722625","0","0.01722625","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","andrej-kubek","copilot","copilot_ai_credit","Gemini 2.5 Pro","27.601675","ai-credits","0.01","0.27601675","0","0.27601675","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-17","ondrejkazda","copilot","copilot_ai_credit","Gemini 3.5 Flash","7.96596","ai-credits","0.01","0.0796596","0","0.0796596","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","radovanrbcz","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","35.0010045","ai-credits","0.01","0.350010045","0.017729865","0.33228018","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","cza6561e","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","7.1432505","ai-credits","0.01","0.071432505","0","0.071432505","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","oungrad","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","34.111773","ai-credits","0.01","0.34111773","0","0.34111773","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","antoninKobrRbCz","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","37.7500005","ai-credits","0.01","0.377500005","0","0.377500005","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","iliapechenkin1","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","3.986208","ai-credits","0.01","0.03986208","0","0.03986208","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","TiborStokl95","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","3.3996555","ai-credits","0.01","0.033996555","0","0.033996555","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","KarelPiha","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","3.2428935","ai-credits","0.01","0.032428935","0","0.032428935","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","ondrej-tichy-rbcz","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","8.0467965","ai-credits","0.01","0.080467965","0","0.080467965","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","ICZLPA5","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","38.227608","ai-credits","0.01","0.38227608","0.20620035","0.17607573","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","TomasFilip11","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","22.502898","ai-credits","0.01","0.22502898","0","0.22502898","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","josef51773e","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","7.82694","ai-credits","0.01","0.0782694","0","0.0782694","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","cza18521","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","59.3637615","ai-credits","0.01","0.593637615","0","0.593637615","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","Alice-0518","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","15.232743","ai-credits","0.01","0.15232743","0","0.15232743","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","CZA15407","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","2.9347605","ai-credits","0.01","0.029347605","0","0.029347605","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","atmej","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","66.586266","ai-credits","0.01","0.66586266","0","0.66586266","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","janmarcis-2","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","16.4096415","ai-credits","0.01","0.164096415","0","0.164096415","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","jzalman-rbcz","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","3.5146845","ai-credits","0.01","0.035146845","0","0.035146845","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","jenmatko","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","7.871913","ai-credits","0.01","0.07871913","0","0.07871913","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","alespuncochar","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","26.7183315","ai-credits","0.01","0.267183315","0","0.267183315","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","LenkaNesp","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","92.82915","ai-credits","0.01","0.9282915","0","0.9282915","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","RitaPiackova","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","29.72232","ai-credits","0.01","0.2972232","0","0.2972232","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","lBaloun72","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","3.03066","ai-credits","0.01","0.0303066","0","0.0303066","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","pstrasakova","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","14.6364705","ai-credits","0.01","0.146364705","0","0.146364705","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","radeksoumar-rb","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","11.8644615","ai-credits","0.01","0.118644615","0","0.118644615","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","NonfriedM","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","6.114285","ai-credits","0.01","0.06114285","0.06114285","0","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","kasparekjan","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","36.2212515","ai-credits","0.01","0.362212515","0","0.362212515","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","RadvanRB","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","4.2999975","ai-credits","0.01","0.042999975","0","0.042999975","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","vitekdgh","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","3.3441975","ai-credits","0.01","0.033441975","0","0.033441975","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","JakubKolarRB","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","173.499678","ai-credits","0.01","1.73499678","0.13140468","1.6035921","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","RAGenjoyer","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","2.561508","ai-credits","0.01","0.02561508","0","0.02561508","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","luciefinrb","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","15.7009725","ai-credits","0.01","0.157009725","0","0.157009725","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","suchdrbcz","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","183.5820675","ai-credits","0.01","1.835820675","0","1.835820675","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","RadekJrb","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","21.129588","ai-credits","0.01","0.21129588","0","0.21129588","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","davidmdskrb","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","40.8454875","ai-credits","0.01","0.408454875","0","0.408454875","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","cza5061e","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","95.210046","ai-credits","0.01","0.95210046","0","0.95210046","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","SonaVyh","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","17.486982","ai-credits","0.01","0.17486982","0","0.17486982","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","tomaspernicky","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","47.8457505","ai-credits","0.01","0.478457505","0","0.478457505","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","JanPalyza","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","395.1291915","ai-credits","0.01","3.951291915","0","3.951291915","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","bigboban-rb","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","236.54997","ai-credits","0.01","2.3654997","0.208317465","2.157182235","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","sonakarkoskova","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","17.532108","ai-credits","0.01","0.17532108","0","0.17532108","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","ZdenekV82","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","9.263385","ai-credits","0.01","0.09263385","0","0.09263385","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","rbczsatura","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","69.073011","ai-credits","0.01","0.69073011","0","0.69073011","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","denisadrasnarovarb","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","14.6466225","ai-credits","0.01","0.146466225","0","0.146466225","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","cza15723","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","3.411774","ai-credits","0.01","0.03411774","0","0.03411774","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","petrbrozrb","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","17.759943","ai-credits","0.01","0.17759943","0","0.17759943","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","petrsochan3","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","54.2985525","ai-credits","0.01","0.542985525","0","0.542985525","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","lenmajerova","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","0.19944","ai-credits","0.01","0.0019944","0","0.0019944","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","MiroslavKral-RB","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","23.2779015","ai-credits","0.01","0.232779015","0","0.232779015","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","MichalHolzerRB","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","108.6057585","ai-credits","0.01","1.086057585","0","1.086057585","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
"2026-06-18","michal-sviba-rb","copilot","copilot_ai_credit","Auto: Claude Haiku 4.5","76.5566235","ai-credits","0.01","0.765566235","0","0.765566235","1900","RBCZ-copilots","","RBCZ-GitHub-Copilot-CC","0","0"
